SISTEMA,CENTRO DE CONTROL REGIONAL,ZONA DE CARGA,CLAVE,NOMBRE,NIVEL DE TENSIÓN (kV),DIRECTAMENTE MODELADA,INDIRECTAMENTE MODELADA,DIRECTAMENTE MODELADA,INDIRECTAMENTE MODELADA,ZONA DE OPERACIÓN DE TRANSMISIÓN,GERENCIA REGIONAL DE TRANSMISIÓN,ZONA DE DISTRIBUCIÓN,GERENCIA DIVISIONAL DE DISTRIBUCIÓN,CLAVE DE ENTIDAD FEDERATIVA (INEGI),ENTIDAD FEDERATIVA (INEGI),CLAVE DE MUNICIPIO (INEGI),MUNICIPIO (INEGI),REGION DE TRANSMISION
SIN,ORIENTAL,ORIZABA,02FEM-115,Fermex,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,ORIZABA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,85,IXTACZOQUITLAN,TEMASCAL
SIN,ORIENTAL,ORIZABA,02FOR-115,Fortin,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,ORIZABA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,68,FORTIN,TEMASCAL
SIN,ORIENTAL,ORIZABA,02KIM-115,Kimberley Clark Ver,115,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,VERACRUZ,ORIENTE,ORIZABA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,85,IXTACZOQUITLAN,TEMASCAL
SIN,ORIENTAL,ORIZABA,02NGL-115,Nogales,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,ORIZABA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,115,NOGALES,TEMASCAL
SIN,ORIENTAL,ORIZABA,02OJP-400,Ojo de Agua Potencia,400,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,VERACRUZ,ORIENTE,ORIZABA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,85,IXTACZOQUITLAN,TEMASCAL
SIN,ORIENTAL,ORIZABA,02ORI-115,Orizaba,115,Directamente Modelada,Indirectamente Modelada,No Aplica,Indirectamente Modelada,VERACRUZ,ORIENTE,ORIZABA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,118,ORIZABA,TEMASCAL
SIN,ORIENTAL,ORIZABA,02PSG-115,Proenermex Santa Gertrudis,115,No Aplica,No Aplica,Directamente Modelada,No Aplica,VERACRUZ,ORIENTE,ORIZABA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,85,IXTACZOQUITLAN,TEMASCAL
SIN,ORIENTAL,ORIZABA,02RBO-115,Rio Blanco,115,No Aplica,Indirectamente Modelada,Directamente Modelada,Indirectamente Modelada,VERACRUZ,ORIENTE,ORIZABA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,138,RIO BLANCO,TEMASCAL
SIN,ORIENTAL,ORIZABA,02SIV-115,Sivesa,115,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,VERACRUZ,ORIENTE,ORIZABA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,118,ORIZABA,TEMASCAL
SIN,ORIENTAL,ORIZABA,02TPG-115,Tuxpango,115,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,VERACRUZ,ORIENTE,ORIZABA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,85,IXTACZOQUITLAN,TEMASCAL
SIN,ORIENTAL,ORIZABA,02ZGL-115,Zongolica,115,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,VERACRUZ,ORIENTE,ORIZABA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,201,ZONGOLICA,TEMASCAL
SIN,ORIENTAL,POZA RICA,02AGF-69,Agua Fria,69,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,21,PUEBLA,194,VENUSTIANO CARRANZA,POZA RICA
SIN,ORIENTAL,POZA RICA,02ARP-69,Aeropuerto,69,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,VERACRUZ,POZA RICA
SIN,ORIENTAL,POZA RICA,02BRN-115,Barra Norte,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,189,TUXPAN,POZA RICA
SIN,ORIENTAL,POZA RICA,02BVI-115,Buena Vista,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,152,TAMPICO ALTO,POZA RICA
SIN,ORIENTAL,POZA RICA,02CDO-115,Cerro Azul Dos,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,34,CERRO AZUL,POZA RICA
SIN,ORIENTAL,POZA RICA,02CHI-115,Chicontepec,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,58,CHICONTEPEC,POZA RICA
SIN,ORIENTAL,POZA RICA,02CZN-115,Cazones,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,124,PAPANTLA,POZA RICA
SIN,ORIENTAL,POZA RICA,02CZT-115,Coatzintla,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,40,COATZINTLA,POZA RICA
SIN,ORIENTAL,POZA RICA,02DIN-69,Distrito Industrial,69,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,131,POZA RICA DE HIDALGO,POZA RICA
SIN,ORIENTAL,POZA RICA,02ESF-115,Esfuerzo,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,189,TUXPAN,POZA RICA
SIN,ORIENTAL,POZA RICA,02ETD-115,Entabladero,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,66,ESPINAL,POZA RICA
SIN,ORIENTAL,POZA RICA,02GZD-115,Gutierrez Zamora Dos,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,69,GUTIERREZ ZAMORA,POZA RICA
SIN,ORIENTAL,POZA RICA,02IXH-115,Ixhuatlan de Madero,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,83,IXHUATLAN DE MADERO,POZA RICA
SIN,ORIENTAL,POZA RICA,02LBR-115,La Barra,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,189,TUXPAN,POZA RICA
SIN,ORIENTAL,POZA RICA,02PMM-115,Palmas,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,131,POZA RICA DE HIDALGO,POZA RICA
SIN,ORIENTAL,POZA RICA,02PQS-115,Petroquimica Escolin,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,131,POZA RICA DE HIDALGO,POZA RICA
SIN,ORIENTAL,POZA RICA,02PRI-115,Poza Rica,115,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,175,TIHUATLAN,POZA RICA
SIN,ORIENTAL,POZA RICA,02PRI-69,Poza Rica,69,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,175,TIHUATLAN,POZA RICA
SIN,ORIENTAL,POZA RICA,02PRT-69,Poza Rica Tres,69,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,131,POZA RICA DE HIDALGO,POZA RICA
SIN,ORIENTAL,POZA RICA,02TAJ-115,Tajin,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,124,PAPANTLA,POZA RICA
SIN,ORIENTAL,POZA RICA,02THD-115,Tihuatlan Dos,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,160,ALAMO TEMAPACHE,POZA RICA
SIN,ORIENTAL,POZA RICA,02TPY-115,Tepeyac Veracruz,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,131,POZA RICA DE HIDALGO,POZA RICA
SIN,ORIENTAL,POZA RICA,02TTE-400,Tres Estrellas,400,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,189,TUXPAN,POZA RICA
SIN,ORIENTAL,POZA RICA,02TUD-115,Tuxpan Dos,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,189,TUXPAN,POZA RICA
SIN,ORIENTAL,POZA RICA,02TUV-400,Tuxpan Vapor,400,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,POZARICA - TEZIUTLAN,ORIENTE,POZA RICA,ORIENTE,30,VERACRUZ DE IGNACIO DE LA LLAVE,189,TUXPAN,POZA RICA
SIN,ORIENTAL,PUEBLA,02AGA-115,Agua Santa,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02AMZ-115,Amozoc,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,15,AMOZOC,PUEBLA
SIN,ORIENTAL,PUEBLA,02AUN-115,Antuñano,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA PONIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02AXT-115,Atlixcayotl,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA PONIENTE,CENTRO ORIENTE,21,PUEBLA,119,SAN ANDRES CHOLULA,PUEBLA
SIN,ORIENTAL,PUEBLA,02BGS-115,Bugambilias SF6,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02BOE-115,Bosques,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02CEF-115,Centro de Exposiciones y Convenciones Fuertes,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02CIY-115,Cinco de Mayo,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02CPO-115,Chapulco,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02CYR-400,CYCNA de Oriente,400,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,110,PALMAR DE BRAVO,PUEBLA
SIN,ORIENTAL,PUEBLA,02ECN-115,El Conde,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA PONIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02EXE-115,Excelopolis,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA PONIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02FUE-115,Fuertes,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02GAN-115,Guadalupe Analco,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02INT-115,Industrial,115,No Aplica,Indirectamente Modelada,Directamente Modelada,Indirectamente Modelada,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02LML-115,Almecatla,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA PONIENTE,CENTRO ORIENTE,21,PUEBLA,41,CUAUTLANCINGO,PUEBLA
SIN,ORIENTAL,PUEBLA,02LRP-115,Sn Lorenzo Potencia,115,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA PONIENTE,CENTRO ORIENTE,21,PUEBLA,41,CUAUTLANCINGO,PUEBLA
SIN,ORIENTAL,PUEBLA,02LRZ-115,San Lorenzo,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA PONIENTE,CENTRO ORIENTE,21,PUEBLA,41,CUAUTLANCINGO,PUEBLA
SIN,ORIENTAL,PUEBLA,02MET-115,Metaloides,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA PONIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02NOR-115,Norte,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA PONIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02ORT-115,Oriente,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02PDM-115,Puebla Dos Mil,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02PON-115,Poniente,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA PONIENTE,CENTRO ORIENTE,21,PUEBLA,140,SAN PEDRO CHOLULA,PUEBLA
SIN,ORIENTAL,PUEBLA,02PSF-115,Puebla Uno SF6,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA PONIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02RSN-115,Resurreccion,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA PONIENTE,CENTRO ORIENTE,29,TLAXCALA,25,SAN PABLO DEL MONTE,PUEBLA
SIN,ORIENTAL,PUEBLA,02TCL-115,Tecali,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,153,TECALI DE HERRERA,PUEBLA
SIN,ORIENTAL,PUEBLA,02TCL-230,Tecali,230,No Aplica,No Aplica,Directamente Modelada,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,153,TECALI DE HERRERA,PUEBLA
SIN,ORIENTAL,PUEBLA,02TNZ-115,Tonantzintla,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA PONIENTE,CENTRO ORIENTE,21,PUEBLA,119,SAN ANDRES CHOLULA,PUEBLA
SIN,ORIENTAL,PUEBLA,02TRP-230,Ternium Mexico - Largos Puebla  ,230,Directamente Modelada,No Aplica,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,136,SAN MIGUEL XOXTLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02VSE-115,Valsequillo,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA ORIENTE,CENTRO ORIENTE,21,PUEBLA,114,PUEBLA,PUEBLA
SIN,ORIENTAL,PUEBLA,02VWG-115,Volkswagen,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,PUEBLA PONIENTE,CENTRO ORIENTE,21,PUEBLA,41,CUAUTLANCINGO,PUEBLA
SIN,ORIENTAL,SAN CRISTOBAL,02AAA-115,Acala,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,SAN CRISTOBAL,SURESTE,7,CHIAPAS,2,ACALA,GRIJALVA
SIN,ORIENTAL,SAN CRISTOBAL,02CJT-115,Comitan,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,SAN CRISTOBAL,SURESTE,7,CHIAPAS,19,COMITAN DE DOMINGUEZ,GRIJALVA
SIN,ORIENTAL,SAN CRISTOBAL,02CRI-115,Cristobal San,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,SAN CRISTOBAL,SURESTE,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,GRIJALVA
SIN,ORIENTAL,SAN CRISTOBAL,02FCM-115,Frontera Comalapa,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,SAN CRISTOBAL,SURESTE,7,CHIAPAS,34,FRONTERA COMALAPA,GRIJALVA
SIN,ORIENTAL,SAN CRISTOBAL,02FLM-115,Flores Magon,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,SAN CRISTOBAL,SURESTE,7,CHIAPAS,106,VENUSTIANO CARRANZA,GRIJALVA
SIN,ORIENTAL,SAN CRISTOBAL,02OCO-115,Ocozingo,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,SAN CRISTOBAL,SURESTE,7,CHIAPAS,59,OCOSINGO,GRIJALVA
SIN,ORIENTAL,SAN CRISTOBAL,02OXC-115,Oxchuc,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,SAN CRISTOBAL,SURESTE,7,CHIAPAS,64,OXCHUC,GRIJALVA
SIN,ORIENTAL,SAN CRISTOBAL,02SCH-115,Schpoina,115,Directamente Modelada,Indirectamente Modelada,Directamente Modelada,No Aplica,SURESTE,SURESTE,SAN CRISTOBAL,SURESTE,7,CHIAPAS,106,VENUSTIANO CARRANZA,GRIJALVA
SIN,ORIENTAL,SAN CRISTOBAL,02SCO-115,San Cristobal Oriente,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,SAN CRISTOBAL,SURESTE,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,GRIJALVA
SIN,ORIENTAL,SAN CRISTOBAL,02TNI-115,Trinitaria,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,SAN CRISTOBAL,SURESTE,7,CHIAPAS,19,COMITAN DE DOMINGUEZ,GRIJALVA
SIN,ORIENTAL,SAN MARTIN,02AMF-115,Auto Manufacturas,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,21,PUEBLA,132,SAN MARTIN TEXMELUCAN,PUEBLA
SIN,ORIENTAL,SAN MARTIN,02CDX-115,Ciudad Textil,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,21,PUEBLA,74,HUEJOTZINGO,PUEBLA
SIN,ORIENTAL,SAN MARTIN,02CTX-115,Crisol Textil,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,21,PUEBLA,74,HUEJOTZINGO,PUEBLA
SIN,ORIENTAL,SAN MARTIN,02DXM-115,DPA Draexlmaier Partes Automotoras de Mexico,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,21,PUEBLA,74,HUEJOTZINGO,PUEBLA
SIN,ORIENTAL,SAN MARTIN,02GDM-115,Global Denim,115,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,21,PUEBLA,132,SAN MARTIN TEXMELUCAN,PUEBLA
SIN,ORIENTAL,SAN MARTIN,02HJO-115,Huejotzingo,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,21,PUEBLA,74,HUEJOTZINGO,PUEBLA
SIN,ORIENTAL,SAN MARTIN,02KRU-115,Krupp,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,29,TLAXCALA,44,ZACATELCO,PUEBLA
SIN,ORIENTAL,SAN MARTIN,02LOA-115,Lamosa,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,29,TLAXCALA,15,IXTACUIXTLA DE MARIANO MATAMOROS,PUEBLA
SIN,ORIENTAL,SAN MARTIN,02LSL-115,Lapsolite,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,21,PUEBLA,132,SAN MARTIN TEXMELUCAN,PUEBLA
SIN,ORIENTAL,SAN MARTIN,02MAR-115,San Martin,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,29,TLAXCALA,19,TEPETITLA DE LARDIZABAL,PUEBLA
SIN,ORIENTAL,SAN MARTIN,02MOA-115,El Moral,115,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,21,PUEBLA,132,SAN MARTIN TEXMELUCAN,PUEBLA
SIN,ORIENTAL,SAN MARTIN,02PEI-115,Complejo Petroquimico Independencia,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,21,PUEBLA,132,SAN MARTIN TEXMELUCAN,PUEBLA
SIN,ORIENTAL,SAN MARTIN,02SMG-115,San Miguel,115,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,21,PUEBLA,74,HUEJOTZINGO,PUEBLA
SIN,ORIENTAL,SAN MARTIN,02TKN-115,Textiles KN de Oriente,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,21,PUEBLA,132,SAN MARTIN TEXMELUCAN,PUEBLA
SIN,ORIENTAL,SAN MARTIN,02TTM-115,Industrial Textil de Puebla,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,PUEBLA - TLAXCALA,CENTRAL,SAN MARTIN,CENTRO ORIENTE,29,TLAXCALA,19,TEPETITLA DE LARDIZABAL,PUEBLA
SIN,ORIENTAL,TAPACHULA,02ARR-115,Arriaga,115,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,SURESTE,SURESTE,TAPACHULA,SURESTE,7,CHIAPAS,9,ARRIAGA,GRIJALVA
SIN,ORIENTAL,TAPACHULA,02AYA-115,Acacoyaua,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TAPACHULA,SURESTE,7,CHIAPAS,1,ACACOYAGUA,GRIJALVA
SIN,ORIENTAL,TAPACHULA,02BDD-115,Belisario Dominguez II,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TAPACHULA,SURESTE,7,CHIAPAS,57,MOTOZINTLA,GRIJALVA
SIN,ORIENTAL,TAPACHULA,02BDZ-115,Belisario Dominguez,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,SURESTE,SURESTE,TAPACHULA,SURESTE,7,CHIAPAS,89,TAPACHULA,GRIJALVA
